sample_id;hole_id;depth_from;depth_to;core_length;cr_%;is_old;is_twin;ni;fe;mgo;sio2;sm;co;cao;al2o3;lith
B1/F07-004i/JAS/01;F07-004i;0;1;1;1;0;1;0.303;24.612;1.218;19.922;16.35632184;0.037;0.057;19.135;SAP
B1/F07-004i/JAS/02;F07-004i;1;2;1;1;0;1;0.635;32.638;1.675;16.286;9.722985075;0.058;0.063;10.517;LIM
B1/F07-004i/JAS/03;F07-004i;2;3;1;1;0;1;0.694;40.69;1.241;9.259;7.460918614;0.108;0.056;9.853;LIM
B1/F07-004i/JAS/04;F07-004i;3;4;1;1;0;1;0.797;39.348;1.064;14.875;13.98026316;0.089;0.045;8.492;LIM
B1/F07-004i/JAS/05;F07-004i;4;5;1;1;0;1;0.376;18.629;1.357;46.088;33.96315402;0.038;0.028;3.551;SAP
B1/F07-004i/JAS/06;F07-004i;5;6;1;1;0;1;1.064;46.272;0.927;4.825;5.204962244;0.096;0.024;5.411;LIM
B1/F07-004i/JAS/07;F07-004i;6;7;1;1;0;1;0.957;48.222;0.705;4.248;6.025531915;0.104;0.027;3.274;LIM
B1/F07-004i/JAS/08;F07-004i;7;8;1;1;0;1;1.2;47.384;1.039;4.659;4.484119346;0.103;0.046;3.041;LIM
B1/F07-004i/JAS/09;F07-004i;8;8.55;0.55;1;0;1;1.626;23.403;13.414;20.616;1.536901744;0.076;0.162;2.255;SAP
B1/F07-004i/JAS/10;F07-004i;8.55;9;0.45;1;0;1;0.793;5.906;33.545;36.142;1.077418393;0.012;0.152;0.869;BRK
B1/F07-004i/JAS/11;F07-004i;9;10;1;1;0;1;0.862;14.207;21.627;28.138;1.301058862;0.036;0.209;1.983;SAP
B1/F07-004i/JAS/12;F07-004i;10;11;1;1;0;1;1.939;9.185;26.445;38.264;1.446927586;0.023;0.1;1.45;SAP
B1/F07-004i/JAS/13;F07-004i;11;12;1;1;0;1;1.645;11.336;22.783;37.947;1.665583988;0.028;0.099;1.207;SAP
B1/F07-004i/JAS/14;F07-004i;12;13;1;1;0;1;1.31;11.547;22.365;36.831;1.646814219;0.028;0.091;1.266;SAP
B1/F07-004i/JAS/15;F07-004i;13;14;1;1;0;1;0.507;7.367;30.341;34.635;1.14152467;0.017;0.141;1.121;BRK
B1/F07-004i/JAS/16;F07-004i;14;14.5;0.5;1;0;1;0.307;5.87;34.294;35.445;1.033562722;0.012;0.186;0.819;BRK
B1/F07-004i/JAS/17;F07-004i;14.5;15;0.5;1;0;1;0.974;11.932;18.388;35.457;1.928268436;0.028;1.804;1.603;SAP
B1/F07-004i/JAS/18;F07-004i;15;16;1;1;0;1;0.87;13.397;21.638;35.355;1.633931047;0.032;0.319;1.3;SAP
B1/F07-004i/JAS/19;F07-004i;16;17;1;1;0;1;0.482;9.323;26.485;36.291;1.37024731;0.022;0.113;1.482;SAP
B1/F07-004i/JAS/20;F07-004i;17;18;1;1;0;1;0.374;7.1;30.758;39.255;1.276253332;0.016;0.081;1.19;BRK
B1/F07-004i/JAS/21;F07-004i;18;19;1;1;0;1;0.34;7.047;30.367;36.173;1.191194389;0.016;0.062;1.055;BRK
B1/F07-004i/JAS/22;F07-004i;19;20;1;1;0;1;0.583;9.508;29.313;38.815;1.324156518;0.023;0.043;1.252;SAP
B1/F07-004i/JAS/23;F07-004i;20;21;1;1;0;1;0.479;9.626;26.569;34.62;1.303022319;0.025;0.07;1.322;SAP
B1/F07-035i/JAS/01;F07-035i;0;1;1;1;0;1;0.21;21.77;1.447;21.669;14.97512094;0.036;0.057;21.337;SAP
B1/F07-035i/JAS/02;F07-035i;1;2;0.8;0.8;0;1;0.287;22.201;1.544;24.025;15.56023316;0.035;0.032;24.171;SAP
B1/F07-035i/JAS/03;F07-035i;2;3;0.8;0.8;0;1;0.311;22.378;0.962;23.463;24.38981289;0.035;0.026;24.567;SAP
B1/F07-035i/JAS/04;F07-035i;3;4;1;1;0;1;0.407;31.972;0.958;14.61;15.25052192;0.06;0.034;16.519;LIM
B1/F07-035i/JAS/05;F07-035i;4;5;1;1;0;1;0.381;30.244;0.883;15.334;17.36579841;0.048;0.029;18.547;LIM
B1/F07-035i/JAS/06;F07-035i;5;6;1;1;0;1;0.357;28.793;0.853;18.099;21.21805393;0.046;0.019;20.749;SAP
B1/F07-035i/JAS/07;F07-035i;6;7;1;1;0;1;0.418;33.031;0.971;14.056;14.47579815;0.06;0.021;15.993;LIM
B1/F07-035i/JAS/08;F07-035i;7;8;1;1;0;1;0.751;39.429;1.097;10.915;9.949863263;0.075;0.016;9.585;LIM
B1/F07-035i/JAS/09;F07-035i;8;9;1;1;0;1;0.672;32.429;1.211;19.046;15.72749794;0.065;0.024;6.957;LIM
B1/F07-035i/JAS/10;F07-035i;9;10;1;1;0;1;1.613;23.065;13.077;27.587;2.109581708;0.063;0.042;4.332;SAP
B1/F07-035i/JAS/11;F07-035i;10;11;1;1;0;1;1.989;7.986;26.102;39.475;1.512336219;0.019;0.074;1.783;SAP
B1/F07-035i/JAS/12;F07-035i;11;12;1;1;0;1;1.759;11.848;20.266;39.174;1.932991217;0.029;0.175;1.876;SAP
B1/F07-035i/JAS/13;F07-035i;12;13;1;1;0;1;1.252;11.856;21.14;38.296;1.8115421;0.028;0.158;1.593;SAP
B1/F07-035i/JAS/14;F07-035i;13;14;1;1;0;1;1.01;10.782;22.12;40.957;1.851582278;0.026;0.148;1.666;SAP
B1/F07-035i/JAS/15;F07-035i;14;15;1;1;0;1;0.994;10.281;23.382;36.828;1.575057737;0.024;0.147;1.887;SAP
B1/F07-035i/JAS/16;F07-035i;15;16;1;1;0;1;1.093;15.645;17.876;31.299;1.750895055;0.038;0.186;1.76;SAP
B1/F07-035i/JAS/17;F07-035i;16;17;1;1;0;1;1.136;12.702;21.777;40.783;1.87275566;0.032;0.162;1.445;SAP
B1/F07-035i/JAS/18;F07-035i;17;18;1;1;0;1;0.994;10.719;24.234;37.726;1.556738467;0.025;0.107;1.383;SAP
B1/F07-035i/JAS/19;F07-035i;18;19;1;1;0;1;0.841;10.95;21.693;37.788;1.741944406;0.027;0.072;2.753;SAP
B1/F07-035i/JAS/20;F07-035i;19;20;1;1;0;1;0.597;7.311;29.452;38.416;1.304359636;0.016;0.059;1.098;SAP
B1/F07-006/JAS/01;F07-006;0;1;1;1;0;0;0.507;31.828;1.948;17.199;8.829055441;0.049;0.139;14.619;LIM
B1/F07-006/JAS/02;F07-006;1;2;1;1;0;0;0.645;38.157;2.088;12.728;6.095785441;0.058;0.032;9.782;LIM
B1/F07-006/JAS/03;F07-006;2;2.4;0.4;1;0;0;1.106;29.537;10.34;15.36;1.48549323;0.081;0.047;3.742;SAP
B1/F07-006/JAS/04;F07-006;2.4;3;0.6;1;0;0;0.309;5.585;31.135;34.821;1.118387667;0.011;1.436;2.814;BRK
B1/F07-006/JAS/05;F07-006;3;4;1;1;0;0;0.312;5.626;34.103;34.726;1.018268188;0.011;0.185;0.969;BRK
B1/F07-006/JAS/06;F07-006;4;4.83;0.83;1;0;0;0.31;5.593;34.619;35.431;1.023455328;0.012;0.154;0.935;BRK
B1/F07-006/JAS/07;F07-006;4.83;5;0.17;1;0;0;1.408;12.121;24.868;41.39;1.664387968;0.029;0.065;1.485;SAP
B1/F07-006/JAS/08;F07-006;5;6;1;1;0;0;1.346;8.956;26.364;37.276;1.413897739;0.021;0.197;1.356;SAP
B1/F07-006/JAS/09;F07-006;6;7;1;1;0;0;1.202;8.93;27.502;39.012;1.418515017;0.022;0.068;1.141;SAP
B1/F07-006/JAS/10;F07-006;7;8;1;1;0;0;0.478;7.639;29.997;40.075;1.33596693;0.018;0.042;1.058;SAP
B1/F07-006/JAS/11;F07-006;8;9;1;1;0;0;0.32;7.683;29.674;40.385;1.360955719;0.017;0.148;0.983;SAP
B1/F07-006/JAS/12;F07-006;9;10;1;1;0;0;0.313;6.988;29.752;38.728;1.301694004;0.016;0.089;1.222;SAP
B1/F07-006/JAS/13;F07-006;10;11;1;1;0;0;0.367;6.809;29.994;38.516;1.284123491;0.015;0.068;1.148;SAP
B1/F07-006/JAS/14;F07-006;11;12;1;1;0;0;0.682;8.49;26.96;40.425;1.49944362;0.02;0.076;1.501;SAP
B1/F07-006/JAS/15;F07-006;12;13;1;1;0;0;0.619;8.285;30.285;41.894;1.383325078;0.019;0.018;1.313;BRK
B1/F07-006/JAS/16;F07-006;13;14;1;1;0;0;0.607;7.715;30.842;41.452;1.344011413;0.018;0.025;1.022;BRK
B1/F07-006/JAS/17;F07-006;14;15;1;1;0;0;0.613;7.125;31.005;40.555;1.308014836;0.015;0.024;1.011;BRK
B1/F07-006/JAS/18;F07-006;15;16;1;1;0;0;0.39;6.19;32.712;38.548;1.178405478;0.013;0.041;0.931;BRK
B1/F07-006/JAS/19;F07-006;16;17;1;1;0;0;0.443;6.48;31.298;39.528;1.262956099;0.014;0.176;1.302;BRK
B1/F07-006/JAS/20;F07-006;17;18;1;1;0;0;0.373;6.157;31.889;38.099;1.194737997;0.013;0.041;0.911;BRK
B1/F07-006/JAS/21;F07-006;18;19;1;1;0;0;0.325;6.289;31.252;36.121;1.155798029;0.013;0.047;0.936;BRK
B1/F07-006/JAS/22;F07-006;19;20;1;1;0;0;0.316;6.287;32.103;36.853;1.14796125;0.014;0.063;1.019;BRK
B1/F07-033i/JAS/01;F07-033i;0;1;1;1;0;1;0.365;30.909;0.959;14.723;15.35245047;0.044;0.031;18.219;LIM
B1/F07-033i/JAS/02;F07-033i;1;2;1;1;0;1;0.303;28.628;1.084;16.28;15.01845018;0.04;0.023;20.153;SAP
B1/F07-033i/JAS/03;F07-033i;2;3;1;1;0;1;0.25;24.581;0.675;19.875;29.44444444;0.035;0.018;22.633;SAP
B1/F07-033i/JAS/04;F07-033i;3;4;1;1;0;1;0.255;18.803;0.85;24.862;29.24941176;0.03;0.016;29.301;SAP
B1/F07-033i/JAS/05;F07-033i;4;5;1;1;0;1;0.395;31.003;0.747;14.642;19.60107095;0.044;0.02;20.245;LIM
B1/F07-033i/JAS/06;F07-033i;5;6;1;1;0;1;0.736;45.295;1.587;6.811;4.291745432;0.082;0.022;8.472;LIM
B1/F07-033i/JAS/07;F07-033i;6;7;1;1;0;1;0.903;46.751;1.477;5.697;3.857142857;0.104;0.022;5.887;LIM
B1/F07-033i/JAS/08;F07-033i;7;8;1;1;0;1;1.163;32.914;6.068;15.76;2.597231378;0.093;0.097;7.163;LIM
B1/F07-033i/JAS/09;F07-033i;8;9;1;1;0;1;1.246;25.592;8.424;27.413;3.254154796;0.06;0.156;3.761;SAP
B1/F07-033i/JAS/10;F07-033i;9;9.44;0.44;1;0;1;1.037;8.01;26.155;35.171;1.344714204;0.018;0.215;1.806;SAP
B1/F07-033i/JAS/11;F07-033i;9.44;10;0.56;1;0;1;0.342;6.246;30.533;33.34;1.091933318;0.013;0.825;1.792;BRK
B1/F07-033i/JAS/12;F07-033i;10;11;1;1;0;1;0.477;6.139;33.7;36.659;1.087804154;0.013;0.204;1.07;BRK
B1/F07-033i/JAS/13;F07-033i;11;12;1;1;0;1;1.206;11.016;22.664;36.507;1.610792446;0.025;0.164;1.482;SAP
B1/F07-033i/JAS/14;F07-033i;12;13;1;1;0;1;1.059;13.325;18.335;39.058;2.130242705;0.032;0.093;1.507;SAP
B1/F07-033i/JAS/15;F07-033i;13;14;1;1;0;1;0.799;8.866;27.632;37.584;1.360162131;0.02;0.139;1.251;SAP
B1/F07-033i/JAS/16;F07-033i;14;15;1;1;0;1;0.966;9.707;25.217;37.538;1.488598961;0.023;0.079;1.213;SAP
B1/F07-033i/JAS/17;F07-033i;15;16;1;1;0;1;0.665;8.433;26.316;35.807;1.360655115;0.019;0.117;1.785;SAP
B1/F07-033i/JAS/18;F07-033i;16;17;1;1;0;1;0.641;7.405;27.817;35.218;1.266060323;0.016;0.1;1.114;SAP
B1/F07-033i/JAS/19;F07-033i;17;18;1;1;0;1;0.869;10.928;23.921;38.783;1.621295096;0.026;0.086;1.443;SAP
B1/F07-033i/JAS/20;F07-033i;18;19;1;1;0;1;0.877;10.714;24.453;39.533;1.616693248;0.026;0.065;1.582;SAP
B1/F07-033i/JAS/21;F07-033i;19;20;1;1;0;1;0.862;11.469;22.993;37.762;1.642325925;0.028;0.049;1.377;SAP
B1/E07-063i/JAS/01;E07-063i;0;1;1;1;0;0;0.561;38.07;1.072;9.926;9.259328358;0.076;0.054;11.917;LIM
B1/E07-063i/JAS/02;E07-063i;1;2;1;1;0;0;1.238;37.143;4.975;13.998;2.813668342;0.092;0.08;3.928;LIM
B1/E07-063i/JAS/03;E07-063i;2;3;1;1;0;0;1.215;17.265;12.825;30.644;2.389395712;0.043;0.643;7.326;SAP
B1/E07-063i/JAS/04;E07-063i;3;4;1;1;0;0;1.336;23.28;10.583;26.778;2.530284418;0.056;0.149;2.652;SAP
B1/E07-063i/JAS/05;E07-063i;4;5;1;1;0;0;1.401;24.698;7.713;27.02;3.503176455;0.057;0.146;2.887;SAP
B1/E07-063i/JAS/06;E07-063i;5;6;1;1;0;0;1.394;11.279;24.325;36.748;1.510709147;0.028;0.087;2.45;SAP
B1/E07-063i/JAS/07;E07-063i;6;7;1;1;0;0;1.219;10.531;24.496;37.819;1.543884716;0.026;0.07;2.297;SAP
B1/E07-063i/JAS/08;E07-063i;7;7.65;0.65;1;0;0;0.674;9.262;26.013;39.522;1.519317264;0.022;0.114;1.361;SAP
B1/E07-063i/JAS/09;E07-063i;7.65;8;0.35;1;0;0;0.253;5.729;33.481;35.147;1.049759565;0.011;0.112;0.834;BRK
B1/E07-063i/JAS/10;E07-063i;8;9;1;1;0;0;0.337;6.924;30.19;38.836;1.286386221;0.016;0.039;0.988;BRK
B1/E07-063i/JAS/11;E07-063i;9;10;1;1;0;0;0.28;5.964;32.804;39.661;1.209029387;0.012;0.051;0.966;BRK
B1/E07-063i/JAS/12;E07-063i;10;11;1;1;0;0;0.26;5.856;33.244;38.557;1.159818313;0.012;0.032;0.979;BRK
B1/E07-063i/JAS/13;E07-063i;11;12;1;1;0;0;0.235;5.597;30.948;37.778;1.220692775;0.011;0.566;4.926;BRK
B1/E07-063i/JAS/14;E07-063i;12;13;1;1;0;0;0.247;5.637;32.573;39.157;1.202130599;0.012;0.135;2.455;BRK
B1/E07-063i/JAS/15;E07-063i;13;14;1;1;0;0;0.245;5.465;33.093;40.378;1.220137189;0.011;0.037;1.634;BRK
B1/E07-063i/JAS/16;E07-063i;14;15;1;1;0;0;0.243;5.456;33.96;39.8;1.17196702;0.011;0.058;1.172;BRK
B1/F07-037i/JAS/01;F07-037i;0;1;1;1;0;1;0.666;31.805;3.291;16.449;4.998176846;0.073;0.043;10.625;LIM
B1/F07-037i/JAS/02;F07-037i;1;2;1;1;0;1;1.015;34.953;4.553;14.348;3.151328794;0.08;0.097;5.74;LIM
B1/F07-037i/JAS/03;F07-037i;2;3;1;1;0;1;1.161;12.398;23.447;34.901;1.488505992;0.03;0.087;1.735;SAP
B1/F07-037i/JAS/04;F07-037i;3;4;1;1;0;1;1.506;16.845;20.891;33.591;1.607917285;0.042;0.047;1.164;SAP
B1/F07-037i/JAS/05;F07-037i;4;5;1;1;0;1;1.528;11.587;22.777;36.525;1.603591342;0.029;0.111;1.224;SAP
B1/F07-037i/JAS/06;F07-037i;5;5.25;0.25;1;0;1;0.729;6.437;30.657;35.935;1.172162964;0.014;0.382;1.405;BRK
B1/F07-037i/JAS/07;F07-037i;5.25;6;0.75;1;0;1;1.578;24.673;11.094;23.594;2.126735172;0.062;0.13;1.754;SAP
B1/F07-037i/JAS/08;F07-037i;6;6.53;0.53;1;0;1;0.317;5.843;32.836;34.369;1.046686564;0.012;0.18;0.996;BRK
B1/F07-037i/JAS/09;F07-037i;6.53;7;0.47;1;0;1;1.056;23.516;9.591;28.543;2.976019185;0.061;0.224;3.899;SAP
B1/F07-037i/JAS/10;F07-037i;7;8;1;1;0;1;0.837;16.72;20.939;35.691;1.704522661;0.039;0.102;2.007;SAP
B1/F07-037i/JAS/11;F07-037i;8;9;1;1;0;1;0.884;13.192;21.401;35.232;1.646278211;0.032;0.081;1.237;SAP
B1/F07-037i/JAS/12;F07-037i;9;10;1;1;0;1;1.047;21.879;17.834;31.348;1.757766065;0.052;0.038;1.045;SAP
B1/F07-037i/JAS/13;F07-037i;10;11;1;1;0;1;1.165;12.245;24.639;33.845;1.373635294;0.029;0.073;1.294;SAP
B1/F07-037i/JAS/14;F07-037i;11;12;1;1;0;1;0.838;8.486;27.779;38.66;1.391698765;0.019;0.043;1.47;SAP
B1/F07-037i/JAS/15;F07-037i;12;13;1;1;0;1;0.356;7.148;30.779;38.103;1.237954449;0.016;0.023;0.98;BRK
B1/F07-037i/JAS/16;F07-037i;13;14;1;1;0;1;0.275;5.912;33.071;37.477;1.133228508;0.012;0.039;0.864;BRK
B1/F07-037i/JAS/17;F07-037i;14;15;1;1;0;1;0.27;5.861;33.323;37.491;1.125078774;0.012;0.056;0.903;BRK
B1/F07-037i/JAS/18;F07-037i;15;16;1;1;0;1;0.266;5.84;33.189;37.125;1.11859351;0.012;0.059;0.923;BRK
B1/F07-037i/JAS/19;F07-037i;16;17;1;1;0;1;0.267;5.904;33.746;37.545;1.112576305;0.012;0.045;0.878;BRK
B1/F07-037i/JAS/20;F07-037i;17;18;1;1;0;1;0.253;5.661;32.51;37.493;1.153275915;0.012;0.031;0.875;BRK
B1/E07-061i/JAS/01;E07-061i;0;1;1;1;0;0;0.461;35.143;1.274;11.417;8.961538462;0.056;0.04;12.095;LIM
B1/E07-061i/JAS/02;E07-061i;1;2;1;1;0;0;0.88;42.718;1.893;7.67;4.051769678;0.119;0.029;7.296;LIM
B1/E07-061i/JAS/03;E07-061i;2;3;1;1;0;0;0.842;10.934;23.033;32.274;1.401206964;0.036;0.098;2.001;SAP
B1/E07-061i/JAS/04;E07-061i;3;4;1;1;0;0;0.879;9.119;25.352;37.128;1.464499842;0.023;0.122;1.531;SAP
B1/E07-061i/JAS/05;E07-061i;4;5;1;1;0;0;0.604;15.907;15.904;38.521;2.42209507;0.039;0.119;1.45;SAP
B1/E07-061i/JAS/06;E07-061i;5;6;1;1;0;0;0.44;11.655;21.343;41.343;1.937075388;0.028;0.115;1.24;SAP
B1/E07-061i/JAS/07;E07-061i;6;7;1;1;0;0;0.387;9.677;24.307;40.868;1.681326367;0.022;0.13;1.302;SAP
B1/E07-061i/JAS/08;E07-061i;7;7.44;0.44;1;0;0;0.269;5.859;33.559;37.343;1.112756638;0.013;0.151;0.937;BRK
B1/E07-061i/JAS/09;E07-061i;7.44;8;0.56;1;0;0;0.341;8.18;26.324;39.953;1.517740465;0.019;0.219;1.204;SAP
B1/E07-061i/JAS/10;E07-061i;8;9;1;1;0;0;0.315;7.245;28.008;39.519;1.410989717;0.016;0.138;1.329;SAP
B1/E07-061i/JAS/11;E07-061i;9;10;1;1;0;0;0.495;7.863;27.05;40.426;1.494491682;0.018;0.053;1.363;SAP
B1/E07-060i/JAS/01;E07-060i;0;0.43;0.43;1;0;0;0.804;19.985;14.985;26.154;1.745345345;0.045;0.126;5.886;SAP
B1/E07-060i/JAS/02;E07-060i;0.43;1;0.57;1;0;0;0.672;11.417;23.995;34.921;1.455344864;0.027;0.131;2.945;SAP
B1/E07-060i/JAS/03;E07-060i;1;2;1;1;0;0;0.409;8.312;26.639;38.071;1.429145238;0.017;0.091;3.072;SAP
B1/E07-060i/JAS/04;E07-060i;2;3;1;1;0;0;0.29;6.703;31.852;39.579;1.242590732;0.014;0.018;1.845;BRK
B1/E07-060i/JAS/05;E07-060i;3;4;1;1;0;0;0.267;6.129;32.928;39.076;1.186710398;0.012;0.029;1.263;BRK
B1/E07-060i/JAS/06;E07-060i;4;5;1;1;0;0;0.262;5.785;33.881;38.736;1.143295652;0.012;0.022;1.07;BRK
B1/E07-060i/JAS/07;E07-060i;5;6;1;1;0;0;0.26;5.675;32.482;37.71;1.16095068;0.011;0.021;1.125;BRK
B1/E07-060i/JAS/08;E07-060i;6;7;1;1;0;0;0.279;5.998;33.249;36.981;1.112243977;0.012;0.193;1.028;BRK
B1/E07-060i/JAS/09;E07-060i;7;8;1;1;0;0;0.302;6.224;32.412;37.538;1.158151302;0.012;0.119;1.122;BRK
B1/E07-060i/JAS/10;E07-060i;8;9;1;1;0;0;0.251;5.721;34.586;38.523;1.113832186;0.012;0.25;0.95;BRK
B1/E07-060i/JAS/11;E07-060i;9;10;1;1;0;0;0.259;6.108;33.164;38.753;1.168526113;0.013;0.059;1.415;BRK
B1/F07-036i/JAS/01;F07-036i;0;1;1;1;0;1;0.534;33.657;2.266;15.728;6.94086496;0.06;0.051;12.892;LIM
B1/F07-036i/JAS/02;F07-036i;1;2;1;1;0;1;0.748;32.34;3.956;18.523;4.682254803;0.069;0.053;11.447;LIM
B1/F07-036i/JAS/03;F07-036i;2;3;1;1;0;1;0.854;34.415;3.783;17.301;4.573354481;0.077;0.063;10.285;LIM
B1/F07-036i/JAS/04;F07-036i;3;4;1;1;0;1;0.892;34.24;4.078;17.941;4.39946052;0.078;0.06;9.403;LIM
B1/F07-036i/JAS/05;F07-036i;4;5;1;1;0;1;1.432;17.305;15.729;31.806;2.022124738;0.042;0.094;4.281;SAP
B1/F07-036i/JAS/06;F07-036i;5;6;1;1;0;1;1.039;9.225;26.176;37.595;1.436239303;0.022;0.055;1.516;SAP
B1/F07-036i/JAS/07;F07-036i;6;7;1;1;0;1;0.787;9.961;25.3;41.16;1.62687747;0.023;0.021;1.531;SAP
B1/F07-036i/JAS/08;F07-036i;7;8;1;1;0;1;0.573;10.038;24.945;40.48;1.622770094;0.023;0.031;1.312;SAP
B1/F07-036i/JAS/09;F07-036i;8;9;1;1;0;1;0.547;9.087;28.588;39.466;1.380509305;0.022;0.03;1.051;SAP
B1/F07-036i/JAS/10;F07-036i;9;10;1;1;0;1;0.445;8.342;27.691;37.989;1.371889784;0.02;0.063;0.915;SAP
B1/F07-036i/JAS/11;F07-036i;10;11;1;1;0;1;0.349;7.681;28.388;38.167;1.344476539;0.017;0.091;1.113;SAP
B1/F07-036i/JAS/12;F07-036i;11;12;1;1;0;1;0.443;8.408;29.033;39.39;1.356731995;0.02;0.061;1.019;SAP
B1/F07-036i/JAS/13;F07-036i;12;13;1;1;0;1;0.845;9.188;26.587;42.097;1.583367811;0.021;0.082;1.168;SAP
B1/F07-036i/JAS/14;F07-036i;13;14;1;1;0;1;0.535;7.696;31.011;41.564;1.340298604;0.016;0.034;1.106;BRK
B1/F07-036i/JAS/15;F07-036i;14;15;1;1;0;1;0.339;7.732;30.56;38.371;1.25559555;0.018;0.028;1.082;BRK
B1/F07-036i/JAS/16;F07-036i;15;16;1;1;0;1;0.353;7.604;30.449;37.642;1.236231075;0.017;0.023;0.806;BRK
B1/F07-036i/JAS/17;F07-036i;16;17;1;1;0;1;0.304;6.71;31.866;38.603;1.211416557;0.014;0.072;0.877;BRK
B1/F07-036i/JAS/18;F07-036i;17;18;1;1;0;1;0.286;6.152;31.779;36.944;1.162528714;0.013;0.195;0.948;BRK
B1/F07-034i/JAS/01;F07-034i;0;1;1;1;0;1;0.301;29.208;0.849;16.348;19.25559482;0.043;0.048;18.94;SAP
B1/F07-034i/JAS/02;F07-034i;1;2;1;1;0;1;0.364;27.808;0.769;16.606;21.59427828;0.04;0.022;18.899;SAP
B1/F07-034i/JAS/03;F07-034i;2;3;1;1;0;1;0.66;41.564;0.843;8.378;9.93831554;0.065;0.021;11.509;LIM
B1/F07-034i/JAS/04;F07-034i;3;4;1;1;0;1;0.712;43.466;1.211;5.363;4.428571429;0.077;0.02;5.789;LIM
B1/F07-034i/JAS/05;F07-034i;4;5;1;1;0;1;0.835;38.848;5.67;11.666;2.057495591;0.102;0.074;6.73;LIM
B1/F07-034i/JAS/06;F07-034i;5;5.6;0.6;1;0;1;1.272;31.665;6.571;17.247;2.624714655;0.074;0.377;4.208;LIM
B1/F07-034i/JAS/07;F07-034i;5.6;6.15;0.55;1;0;1;0.505;5.885;33.49;36.015;1.07539564;0.012;0.191;1.014;BRK
B1/F07-034i/JAS/08;F07-034i;6.15;6.68;0.53;1;0;1;1.434;10.069;26.269;36.762;1.399444212;0.025;0.104;1.178;SAP
B1/F07-034i/JAS/09;F07-034i;6.68;7;0.32;1;0;1;0.382;6.608;33.906;36.017;1.062260367;0.014;0.107;1.141;BRK
B1/F07-034i/JAS/10;F07-034i;7;8;0.8;0.8;0;1;1.09;12.799;23.72;33.069;1.394139966;0.032;0.082;0.887;SAP
B1/F07-034i/JAS/11;F07-034i;8;9;1;1;0;1;1.329;20.879;12.459;30.935;2.482944057;0.051;0.163;1.63;SAP
B1/F07-034i/JAS/12;F07-034i;9;10;1;1;0;1;1.067;14.916;22.146;37.153;1.677639303;0.036;0.089;1.153;SAP
B1/F07-034i/JAS/13;F07-034i;10;11;1;1;0;1;0.672;12.519;24.989;37.505;1.500860379;0.03;0.034;0.918;SAP
B1/F07-034i/JAS/14;F07-034i;11;12;1;1;0;1;0.58;11.73;22.971;39.646;1.725915284;0.027;0.304;4.798;SAP
B1/F07-034i/JAS/15;F07-034i;12;13;1;1;0;1;0.498;8.74;27.708;38.923;1.404756749;0.02;0.095;1.102;SAP
B1/F07-034i/JAS/16;F07-034i;13;14;1;1;0;1;0.446;8.307;28.323;38.898;1.373371465;0.019;0.1;1.228;SAP
B1/F07-034i/JAS/17;F07-034i;14;15;1;1;0;1;0.449;7.336;29.111;37.12;1.275119371;0.016;0.06;0.953;SAP
B1/F07-034i/JAS/18;F07-034i;15;16;1;1;0;1;0.424;6.825;30.874;38.879;1.259279653;0.015;0.03;1.095;BRK
B1/F07-034i/JAS/19;F07-034i;16;17;1;1;0;1;0.553;6.835;28.675;39.329;1.371543156;0.015;0.041;1.606;SAP
B1/F07-034i/JAS/20;F07-034i;17;18;1;1;0;1;0.71;7.126;30.459;39.054;1.282182606;0.016;0.052;1.056;BRK
B1/F07-032i/JAS/01;F07-032i;0;1;1;1;0;0;0.422;34.591;1.014;12.186;12.01775148;0.046;0.034;15.587;LIM
B1/F07-032i/JAS/02;F07-032i;1;2;1;1;0;0;0.735;44.686;1.045;6.39;6.114832536;0.068;0.041;9.186;LIM
B1/F07-032i/JAS/03;F07-032i;2;3;1;1;0;0;0.994;48.629;1.141;4.737;4.151621385;0.082;0.021;5.627;LIM
B1/F07-032i/JAS/04;F07-032i;3;4;1;1;0;0;0.747;45.072;0.854;3.157;3.696721311;0.073;0.025;3.993;LIM
B1/F07-032i/JAS/05;F07-032i;4;5;1;1;0;0;0.858;49.915;0.854;3.62;4.238875878;0.114;0.025;4.909;LIM
B1/F07-032i/JAS/06;F07-032i;5;6;1;1;0;0;1.206;41.561;2.065;11.386;5.513801453;0.102;0.091;3.779;LIM
B1/F07-032i/JAS/07;F07-032i;6;7;1;1;0;0;1.224;35.841;4.605;15.984;3.471009772;0.079;0.088;3.09;LIM
B1/F07-032i/JAS/08;F07-032i;7;8;1;1;0;0;1.566;26.216;7.586;28.954;3.81676773;0.062;0.102;2.437;SAP
B1/F07-032i/JAS/09;F07-032i;8;9;1;1;0;0;1.507;12.703;21.77;36.062;1.65649977;0.031;0.045;4.388;SAP
B1/F07-032i/JAS/10;F07-032i;9;10;1;1;0;0;1.674;14.502;21.226;36.467;1.718034486;0.037;0.055;1.427;SAP
B1/F07-032i/JAS/11;F07-032i;10;11;1;1;0;0;1.516;13.583;21.18;36.087;1.703824363;0.033;0.079;1.5;SAP
B1/F07-032i/JAS/12;F07-032i;11;12;1;1;0;0;1.27;8.419;28.278;39.872;1.410000707;0.019;0.047;1.15;SAP
B1/F07-032i/JAS/13;F07-032i;12;12.35;0.35;1;0;0;0.883;7.97;29.305;37.454;1.278075414;0.018;0.067;1.209;SAP
